"state","county","total","p_f","p_m","p_wa","p_ba","p_ia","p_aa","p_na","p_h","15-19y","20-29y","30-49y","50-69y","over 70y"
"Michigan","Tuscola County",52917,0.49296067426346923,0.5070393257365308,0.9607687510629854,0.013303853204074305,0.007275544720978136,0.003968478938715347,0.0005102330064062589,0.038569835780562015,0.06009410964340382,0.05746735453634938,0.05754294461137253,0.07111136307802786,0.021032938375191337
"Michigan","Van Buren County",75658,0.5021147796663935,0.4978852203336065,0.9134262074070157,0.03838325094504216,0.012265722065082344,0.007216685611567845,0.0005683470353432552,0.12281582912580295,0.062240609056543925,0.0563192259906421,0.056676095059346,0.06912686034523778,0.01665388987284887
"Michigan","Washtenaw County",369390,0.5031727983973578,0.4968272016026422,0.7430601802972469,0.12209318064917837,0.004155499607460949,0.09225209128563307,0.0005901621592354964,0.05171769674327946,0.08895476325834484,0.07533771894203958,0.05397547307723544,0.05050759360025989,0.014583502531200087
"Michigan","Wayne County",1774816,0.5158833366388403,0.4841166633611597,0.5466983619710437,0.3843508284802481,0.00480782233200512,0.03581103618628635,0.0001380424787696302,0.06458134251663271,0.06319190270991472,0.07164235616537151,0.059020202657627606,0.05547617330472567,0.017824382921947966
"Michigan","Wexford County",33901,0.49685849974926993,0.50314150025073,0.9566384472434442,0.007374413734108139,0.00796436683283679,0.006784460635379488,0.0005899530987286511,0.02486652311141264,0.06173859178195334,0.05914279814754727,0.05409869915341731,0.06902451255125218,0.019379959293236187
"Minnesota","Aitkin County",15887,0.4929187385913011,0.5070812614086989,0.9453641341977718,0.006546232768930572,0.026814376534273304,0.0032101718386101843,0.0004406118209857116,0.015106691005224398,0.0494744130421099,0.035689557499842636,0.043494681185875246,0.10197016428526468,0.030150437464593692
"Minnesota","Anoka County",367018,0.4964879106746808,0.5035120893253192,0.8154395697213761,0.08612384133748209,0.008729817066192939,0.057422251769667976,0.000738383403538791,0.05281484831806614,0.06437286454615306,0.0617299424006452,0.06083352860077707,0.051632345007601804,0.013743195156640818
"Minnesota","Becker County",35219,0.49819699593969163,0.5018030040603083,0.8727391464834322,0.006076265652062807,0.07933217865356768,0.005820721769499418,0.0005394815298560437,0.02373718731366592,0.06561799028933246,0.04784349356881229,0.05051250745336324,0.07470399500269741,0.021664442488429542
"Minnesota","Beltrami County",46380,0.4978223372143165,0.5021776627856834,0.7256791720569211,0.008495040965933592,0.2221862871927555,0.007740405347132385,0.0006683915480810694,0.026067270375161707,0.07882708063820612,0.061276412246658044,0.0463130659767141,0.056554549374730485,0.018175937904269083
"Minnesota","Benton County",41459,0.4956704213801587,0.5043295786198413,0.8999493475481801,0.05557297571094334,0.006415977230516896,0.011963626715550303,0.000771846884874213,0.03154924141923346,0.06543814370824187,0.06891145469017583,0.05709254926553945,0.04558720663788321,0.020309221158252733
"Minnesota","Big Stone County",5145,0.4971817298347911,0.502818270165209,0.9704567541302235,0.005442176870748299,0.008551992225461613,0.004081632653061225,0,0.02507288629737609,0.0565597667638484,0.043731778425655975,0.041593780369290574,0.07774538386783285,0.043731778425655975
"Minnesota","Blue Earth County",69280,0.49600173210161663,0.5039982678983834,0.898325635103926,0.04815242494226328,0.0045900692840646655,0.0246824480369515,0.0008083140877598152,0.043187066974595845,0.08859699769053118,0.06872113163972286,0.04610277136258661,0.04885969976905312,0.018475750577367205
"Minnesota","Brown County",25819,0.49901235524226345,0.5009876447577366,0.9724621402842868,0.0062744490491498505,0.003408342693365351,0.007591308726131918,0.00038731166970060806,0.04934350671985747,0.06777954219760642,0.051434989736240756,0.04926604438591735,0.06572679034819319,0.03342499709516248
"Minnesota","Carlton County",36409,0.4713120382323052,0.5286879617676948,0.8905490400725096,0.017935125930401825,0.05734845779889588,0.005822736136669505,0.00019226015545606854,0.01878656376170727,0.06498393254415118,0.05696393748798374,0.06174297563789173,0.06031475734021808,0.021093685627180093
"Minnesota","Carver County",108626,0.49933717526190785,0.5006628247380922,0.9156371402794911,0.02378804337819675,0.0038848894371513267,0.036326478007106956,0.0005155303518494652,0.04451972824185738,0.07263454421593357,0.04912267781194189,0.06542632518918123,0.04897538342569919,0.01390090770165522
"Minnesota","Cass County",30639,0.48516596494663666,0.5148340350533633,0.8387023075165638,0.005189464408107314,0.12392702111687719,0.004699892294134926,0.0002284669865204478,0.02428277685303045,0.05571330657005777,0.044518424230555825,0.04660726525017135,0.09076666993048076,0.023140441920428214
"Minnesota","Chippewa County",12357,0.4955895443877964,0.5044104556122037,0.9274095654285021,0.009549243343853686,0.014242939224730921,0.012948126567937202,0.016185158209921502,0.08173504896010358,0.06077526907825524,0.05486768633163389,0.04709881039087157,0.06522618758598366,0.029133284777858703
"Minnesota","Chisago County",57469,0.4799805112321425,0.5200194887678574,0.9416032991699873,0.015399606744505733,0.00849153456646192,0.017278880787903045,0.00040021576850127893,0.02573561398319094,0.06159842697802293,0.05686544049835564,0.059980163218430804,0.056134611703701126,0.015904226626529086
"Minnesota","Clay County",65574,0.5019367432213987,0.49806325677860125,0.88898038856864,0.050660322688870586,0.018589684936102725,0.014182450361423736,0.000731997438008967,0.05037057370299204,0.08260896086863696,0.061808033671882145,0.05125507060725287,0.04474334339829811,0.018665934669228657
"Minnesota","Clearwater County",8576,0.48973880597014924,0.5102611940298507,0.8486473880597015,0.007346082089552239,0.09876399253731344,0.003148320895522388,0.0002332089552238806,0.025536380597014924,0.0654151119402985,0.04967350746268657,0.053404850746268655,0.06203358208955224,0.02658582089552239
"Minnesota","Cook County",5617,0.4970624888730639,0.5029375111269361,0.8641623642513797,0.01602278796510593,0.07833363005162898,0.011928075485134413,0.00035606195478013177,0.02759480149546021,0.037742567206693965,0.0521630763752893,0.049314580737048246,0.10254584297667795,0.025636460744169486
"Minnesota","Cottonwood County",11569,0.49122655372115137,0.5087734462788487,0.9015472383092747,0.015991010458985218,0.00898954101478088,0.044256201918921254,0.007174345232950126,0.09923070274008125,0.06526061025153428,0.05186273662373585,0.047108652433226726,0.06500129656841559,0.03509378511539459
"Minnesota","Crow Wing County",67270,0.498409394975472,0.501590605024528,0.9575888211684257,0.008889549576334175,0.01036123086071057,0.005039393488925226,0.0002973093503790694,0.016797978296417423,0.05781180318121005,0.05275754422476587,0.0496803924483425,0.07669094693028096,0.023323918537237996
"Minnesota","Dakota County",442038,0.5036874657834847,0.49631253421651533,0.8225084721223063,0.08294083314104217,0.006506227971350879,0.05535723173120863,0.0010496835113723254,0.07803175292621901,0.06444921024889264,0.06154448260104335,0.05941118184409485,0.05262669725227243,0.01563440247218565
"Minnesota","Dodge County",20935,0.4961069978504896,0.5038930021495104,0.960114640554096,0.008645808454740864,0.005111058036780511,0.007929304991640794,0.0003343682827800334,0.05034631000716504,0.07026510628134702,0.05889658466682589,0.06410317649868641,0.05249582039646525,0.01939336040124194
"Minnesota","Douglas County",39238,0.49579489270605026,0.5042051072939497,0.9682705540547428,0.008129874101636169,0.004842244762730007,0.006040063204036903,0.0003822824812681584,0.019598348539680923,0.05810693715276008,0.052551098424996175,0.04997706305112391,0.07301595392221825,0.02721851266629288
"Minnesota","Faribault County",13909,0.49636925731540726,0.5036307426845927,0.9600977784168524,0.010928176001150335,0.009058882737795673,0.004673233158386656,0.0002156876842332303,0.0840463009562154,0.06226184484865914,0.04817024947875476,0.04809835358401035,0.07412466748148681,0.03580415558271623
"Minnesota","Fillmore County",21271,0.4943350101076583,0.5056649898923417,0.9731559400122232,0.005923557895726576,0.0022565934840863148,0.006910817545014339,0.000423111278266184,0.019651168257251658,0.06247943209063984,0.04931597010013634,0.052136711955244226,0.06859103944337361,0.03159230877720841
"Minnesota","Freeborn County",30749,0.4978698494259976,0.5021301505740025,0.9220137240235455,0.01730137565449283,0.006341669647793424,0.03629386321506391,0.0026017106247357637,0.10946697453575727,0.061855670103092786,0.05408305961169469,0.05232690493999805,0.06787212592279424,0.0319685193014407
"Minnesota","Goodhue County",47968,0.500854736490994,0.499145263509006,0.9425450300200133,0.015510340226817878,0.01482238158772515,0.007901100733822549,0.000854736490993996,0.037337391594396266,0.06001917945296865,0.055516177451634424,0.05539109406270847,0.06767011340893929,0.025329386257505002
"Minnesota","Grant County",6153,0.4942304566877946,0.5057695433122055,0.9613196814562003,0.007638550300666342,0.008288639687957094,0.0039005363237445147,0.001300178774581505,0.024053307329757842,0.05997074597757192,0.05103201690232407,0.051682106289614824,0.06907199739964245,0.034129692832764506
"Minnesota","Hennepin County",1267416,0.5025634834971312,0.49743651650286885,0.7354917406755161,0.14223033321340428,0.011142355785314372,0.07607762565724277,0.0005633509439678842,0.07125916037039141,0.05935067886155769,0.08002108226501796,0.05662150391031832,0.052031061624596815,0.017201928964128588
"Minnesota","Houston County",18778,0.49653850250292897,0.503461497497071,0.9619767813398657,0.009106401107679199,0.0033549898817765472,0.009532431568857174,0.0002130152305889871,0.015124081371818084,0.05996378741079987,0.04643732026839919,0.0512301629566514,0.07583342208967941,0.030514431781872405
"Minnesota","Hubbard County",21715,0.4897996776421828,0.5102003223578172,0.9382915035689615,0.0061247985263642645,0.02749251669352982,0.005480082892010131,0.0009210223347916187,0.025880727607644486,0.0550771356205388,0.043149896384987334,0.05093253511397652,0.08537877043518305,0.025696523140686163
"Minnesota","Isanti County",41906,0.49253090249606263,0.5074690975039374,0.9427051018947168,0.011143988927599867,0.008184985443611893,0.015105235527132154,0.000692025008352026,0.02460268219348065,0.06187658091920011,0.05841645587743999,0.056435832577673845,0.05698467999809097,0.018064239011120125
"Minnesota","Itasca County",45070,0.4935877523851786,0.5064122476148214,0.9258043044153539,0.005369425338362547,0.03814067006878189,0.0037275349456401155,0.0016640781007321943,0.017350787663634345,0.05997337475038828,0.04628355890836477,0.05298424672731307,0.08577767916574218,0.027179942311959176
"Minnesota","Jackson County",9990,0.4802802802802803,0.5197197197197198,0.9443443443443443,0.011411411411411412,0.005805805805805806,0.01821821821821822,0.0022022022022022024,0.04584584584584585,0.06016016016016016,0.05115115115115115,0.05305305305305305,0.07327327327327328,0.034934934934934936
"Minnesota","Kanabec County",16159,0.49390432576273285,0.5060956742372672,0.9532149266662541,0.006931121975369763,0.010396682963054644,0.007549972151742064,0.00037131010582338014,0.0175134599913361,0.06268952286651401,0.050745714462528624,0.05829568661427068,0.07407636611176434,0.01850362027353178
"Minnesota","Kandiyohi County",43767,0.4937281513469052,0.5062718486530948,0.8994676354330888,0.06516325085109786,0.005620673109877305,0.014097379304041858,0.001645075056549455,0.1340050723147577,0.06628281582013847,0.061141956268421414,0.05149998857586766,0.06680832590764732,0.025338725523796467
"Minnesota","Kittson County",4146,0.49662325132657986,0.5033767486734202,0.9652677279305355,0.009406657018813314,0.00482392667631452,0.0074770863482875064,0,0.02532561505065123,0.057163531114327065,0.04510371442354076,0.048962855764592375,0.07766521948866377,0.03569705740472745
"Minnesota","Koochiching County",11941,0.49367724646177036,0.5063227535382296,0.935600033498032,0.007955782597772382,0.026547190352566787,0.0069508416380537645,0.00025123523992965415,0.014404153755966837,0.056276693744242524,0.04622728414705636,0.05041453814588393,0.091282137174441,0.031906875471066076
"Minnesota","Lac qui Parle County",6684,0.48773189706762415,0.5122681029323758,0.9621484141232794,0.008228605625374027,0.004338719329742669,0.00807899461400359,0.002992220227408737,0.02752842609216038,0.057899461400359065,0.04697785757031717,0.048922800718132854,0.08138839018551765,0.049820466786355475
"Minnesota","Lake County",10986,0.4831603859457491,0.5168396140542508,0.9633169488439832,0.005097396686692153,0.008192244675040962,0.005825596213362461,0.0001820498816675769,0.016111414527580557,0.04960859275441471,0.04296377207354815,0.054159839796104135,0.09211724012379392,0.03367922810850173
"Minnesota","Lake of the Woods County",3823,0.4737117447031127,0.5262882552968873,0.9338216060685326,0.0073240910279884905,0.014909756735547999,0.017002354172116138,0,0.01804865289040021,0.05597698142819775,0.04996076379806435,0.04943761443892231,0.09965995291655767,0.02197227308396547
"Minnesota","Le Sueur County",28841,0.4889913664574737,0.5110086335425262,0.963454803924968,0.009014944003328595,0.005651676432856003,0.0071079366180090845,0.0005547657848202212,0.0666065670399778,0.0663291841475677,0.054783121250996845,0.05700218439027773,0.06012274192989148,0.019000728130092577
"Minnesota","Lincoln County",5567,0.4894916472067541,0.5105083527932459,0.9685647566014011,0.0035925992455541583,0.0052092689060535295,0.007903718340219149,0.0008981498113885396,0.025687084605712233,0.059098257589365905,0.04580564038081552,0.04939823962636968,0.07203161487336088,0.04742231004131489
"Minnesota","Lyon County",25231,0.499940549324244,0.500059450675756,0.8881138282271809,0.034005786532440255,0.008838333795727477,0.052594031152154094,0.000792675676746859,0.0772462446989814,0.07371883793745788,0.057270817644960566,0.053386706828900954,0.055526931156117475,0.024652213546827315
"Minnesota","McLeod County",36735,0.49617530965019735,0.5038246903498026,0.9622975364094188,0.010643800190553967,0.005662175037430244,0.008248264597795018,0.0010072138287736492,0.07238328569484143,0.0662311147407105,0.058336736082754866,0.0587995100040833,0.05776507417993739,0.024064243909078534
"Minnesota","Mahnomen County",5414,0.49335057258958254,0.5066494274104174,0.458256372367935,0.007203546361285556,0.43867750277059475,0.0007388252678241596,0.0005541189508681197,0.05079423716291097,0.0722201699298116,0.048762467676394534,0.04783893609161433,0.05356483191725157,0.023827114887329148
"Minnesota","Marshall County",8988,0.49043168669336895,0.5095683133066311,0.9661771250556297,0.0055629728526924785,0.010124610591900311,0.004005340453938585,0.0008900756564307966,0.04739652870493992,0.05885625278148643,0.05351579884290165,0.0514018691588785,0.07153983088562528,0.03471295060080107
"Minnesota","Martin County",19915,0.49982425307557116,0.5001757469244288,0.9630429324629676,0.008837559628420788,0.0064775295003766005,0.007632437860908863,0.0023600301280441876,0.05669093648004017,0.06055736881747426,0.05056490082852121,0.05001255335174492,0.07351242781822746,0.039969871955812204
"Minnesota","Meeker County",23376,0.4865246406570842,0.5134753593429158,0.9717231348391513,0.007272416153319644,0.004021218343600274,0.00466290212183436,0.0007700205338809035,0.04277891854893908,0.06789014373716633,0.052104722792607805,0.054414784394250515,0.06947296372347707,0.026309034907597537
"Minnesota","Mille Lacs County",26867,0.4922395503777869,0.5077604496222131,0.9011798861056315,0.00684855026612573,0.06279078423344624,0.007332415230580266,0.0004094242006922991,0.02784084564707634,0.061227528194439274,0.0559422339673205,0.056128335876726096,0.05914318680909666,0.02099229538095061
"Minnesota","Morrison County",33992,0.48967404095081196,0.5103259590491881,0.9709343374911744,0.007766533301953401,0.003736173217227583,0.00379501059072723,0.0005001176747469993,0.018357260531889855,0.061690986114379856,0.051659213932690046,0.051512120498940925,0.06954577547658272,0.02488820899035067
"Minnesota","Mower County",40158,0.4953931968723542,0.5046068031276458,0.8669505453458838,0.04203396583495194,0.006872852233676976,0.057921211215697994,0.006598934209871009,0.12754619253946908,0.06718462074804522,0.05640221126550127,0.05510732606205488,0.054758703122665474,0.029259425270182778
"Minnesota","Murray County",8144,0.4971758349705305,0.5028241650294696,0.9519891944990176,0.005525540275049116,0.005034381139489195,0.019523575638506877,0.0027013752455795677,0.049975442043222004,0.05783398821218075,0.043713163064833006,0.0475196463654224,0.08079567779960707,0.0418713163064833
"Minnesota","Nicollet County",34332,0.493883257602237,0.506116742397763,0.9127636024699989,0.045409530467202606,0.006408015845275544,0.01610742164744262,0.00017476406850751484,0.0511767447279506,0.08467319119189094,0.05592450192240475,0.05376907841081207,0.05507980892461843,0.018903646743562857
"Minnesota","Nobles County",21991,0.47910508844527305,0.5208949115547269,0.8431631121822564,0.05179391569278341,0.013596471283706972,0.07125642308216998,0.003683324996589514,0.30789868582601976,0.06930107771361012,0.05693238142876631,0.05279432495111636,0.05474967031967623,0.025192124050748034
"Minnesota","Norman County",6416,0.491427680798005,0.508572319201995,0.9286159600997507,0.008104738154613466,0.024781795511221946,0.007169576059850374,0.0003117206982543641,0.05673316708229426,0.06577306733167082,0.047069825436408974,0.06016209476309227,0.06437032418952618,0.034756857855361596
"Minnesota","Olmsted County",163436,0.5097530531828973,0.49024694681710274,0.8254546122029418,0.07482439609388385,0.004662375486428939,0.06704765168016838,0.0008627230230793705,0.05533052693409041,0.0633826084828312,0.0716977899605962,0.054700310825032426,0.05159206050074647,0.020980689688930222
"Minnesota","Otter Tail County",60046,0.49418778936148955,0.5058122106385105,0.9528028511474537,0.01605435832528395,0.008693335109749192,0.006028711321320321,0.0008826566299170636,0.03848715984411951,0.056972987376344805,0.04761349631948839,0.046630916297505244,0.08032175332245278,0.03147586850081604
"Minnesota","Pennington County",13780,0.49992743105950654,0.5000725689404935,0.9349782293178519,0.011248185776487663,0.019448476052249638,0.011611030478955007,0.00014513788098693758,0.04281567489114659,0.05870827285921625,0.060014513788098696,0.059579100145137884,0.06153846153846154,0.02939042089985486
"Minnesota","Pine County",29302,0.4621186267149,0.5378813732851,0.9107910722817555,0.023070097604259095,0.03334243396355198,0.009112006006415945,0.00030714626987918915,0.03173844788751621,0.05607125793461197,0.05136168179646441,0.05634427684117125,0.07839055354583305,0.02153436625486315
"Minnesota","Pipestone County",9313,0.5055299044346613,0.4944700955653388,0.9259100182540535,0.019220444539890476,0.021475357027810588,0.010415548158488134,0,0.07806292279609149,0.06485557822398798,0.052936755073553096,0.049178567593686245,0.061741651454955436,0.03704499087297326
"Minnesota","Polk County",30757,0.49432649478167573,0.5056735052183243,0.9141333680137855,0.0310173293884319,0.0192151380173619,0.010436648567805703,0.0007152843255193939,0.07100822576974347,0.06974022173814091,0.0523132945345775,0.0513053938940729,0.061774555385765845,0.026302955424781352
"Minnesota","Pope County",11403,0.48513549066035255,0.5148645093396474,0.9698325002192405,0.00456020345523108,0.005261773217574322,0.006664912742260809,0.00017539244058581075,0.019643953345610803,0.05270542839603613,0.04814522494080505,0.047180566517583095,0.0799789529071297,0.030518284661931072
"Minnesota","Ramsey County",543257,0.5089561662343973,0.4910438337656027,0.6607241140012922,0.13389795253443582,0.009934524543632204,0.15679687514380855,0.0008651522207721207,0.07737037902871016,0.06554724559462649,0.07937679588113913,0.0522423088887948,0.05197355947553368,0.01759388282157432
"Minnesota","Red Lake County",3933,0.4836003051106026,0.5163996948893974,0.9382151029748284,0.00889905924230867,0.023137554030002543,0.0038138825324180014,0.0007627765064836003,0.03686753114670735,0.060259344012204424,0.04373251970505975,0.05314009661835749,0.07170099160945843,0.03025680142384948
"Minnesota","Redwood County",15366,0.497201613952883,0.502798386047117,0.8853963295587661,0.0108030717167773,0.05297409865937785,0.02830925419757907,0.0005857087075361187,0.04080437329168294,0.06826760380059872,0.053559807366913965,0.047312247819862034,0.061499414291292465,0.03345047507484056
"Minnesota","Renville County",14608,0.48781489594742605,0.5121851040525739,0.9533132530120482,0.0078039430449069,0.015744797371303396,0.008488499452354874,0.00034227820372398685,0.10042442497261775,0.06229463307776561,0.05271084337349398,0.05230010952902519,0.06763417305585981,0.033406352683461114
"Minnesota","Rice County",67262,0.48421099580743954,0.5157890041925605,0.8836192798311082,0.06593618982486396,0.007418750557521335,0.022226517201391575,0.0011596443757247777,0.08991704082542892,0.08611102851535786,0.05487496654871993,0.05475602866403021,0.053715322172995156,0.018093425708423774
"Minnesota","Rock County",9680,0.5019628099173554,0.49803719008264463,0.9546487603305785,0.009297520661157025,0.009297520661157025,0.008264462809917356,0,0.033161157024793386,0.07520661157024794,0.05309917355371901,0.05981404958677686,0.05950413223140496,0.03109504132231405
"Minnesota","Roseau County",15258,0.4794206317997116,0.5205793682002884,0.9243675448944816,0.005898545025560362,0.02071044697863416,0.027198846506750557,0.00032769694586446454,0.017695635076681086,0.06619478306462184,0.052169353781622754,0.05774020186131865,0.0656704679512387,0.023332022545549877
"Minnesota","St. Louis County",199182,0.49748973300800275,0.5025102669919973,0.9206856041208543,0.0161761604964304,0.024299384482533562,0.011391591609683605,0.0005723408741753773,0.019313994236426987,0.07020714723217962,0.05812774246668876,0.050842947655912685,0.07194425199064172,0.022828368025223162
"Minnesota","Scott County",153268,0.49857113030769634,0.5014288696923037,0.830218962862437,0.06334003183965342,0.01079807918156432,0.06791371975885377,0.0010895946968708407,0.05782028864472688,0.07384450765978548,0.05543883915755409,0.06789414620142495,0.04201790328052823,0.011320040712999451
"Minnesota","Sherburne County",99074,0.48512223186708925,0.5148777681329108,0.9142862910551709,0.04035367503078507,0.0061772008801501905,0.015634778044693865,0.0004945798090316329,0.0307749762803561,0.07168379191311545,0.0595817267900761,0.06429537517411228,0.04442134162343299,0.010870662333205482
"Minnesota","Sibley County",14917,0.48910638868405176,0.5108936113159482,0.9598444727492124,0.01052490447140846,0.005497083864047731,0.008379701012267883,0.0004692632566870014,0.09070188375678756,0.0647583294228062,0.05376416169471073,0.05517195146477174,0.0599316216397399,0.02694911845545351
"Minnesota","Stearns County",158947,0.49432200670663806,0.5056779932933619,0.8599973576097693,0.08977835379088626,0.004724845388714477,0.02348581602672589,0.0014721888428218212,0.03910108400913512,0.08008958961163155,0.06203325636847502,0.048865345052124295,0.05186005398025757,0.018911964365480316
"Minnesota","Steele County",37349,0.4987549867466331,0.5012450132533669,0.9318054030897748,0.036547163243995824,0.005435219149107071,0.010308174248306514,0.0006425874856087178,0.08450025435754639,0.06907815470293716,0.055048327933813486,0.056601247690701226,0.059840959597311845,0.025328656724410294
"Minnesota","Stevens County",9700,0.4951546391752577,0.5048453608247423,0.9181443298969072,0.01422680412371134,0.02092783505154639,0.019896907216494845,0.0005154639175257732,0.08453608247422681,0.10701030927835052,0.05690721649484536,0.04298969072164949,0.0511340206185567,0.031237113402061856
"Minnesota","Swift County",9749,0.4899989742537696,0.5100010257462304,0.9421479126064212,0.010257462303826034,0.006667350497486922,0.007898245973946045,0.010257462303826034,0.06092932608472664,0.06236537080726228,0.05159503538824495,0.04933839368140322,0.06585290799056313,0.036003692686429375
"Minnesota","Todd County",25237,0.48012838292982524,0.5198716170701747,0.9571660656971906,0.010579704402266514,0.008756983793636328,0.00523041565954749,0.002417086024487855,0.07909022467012719,0.05808931330982288,0.04897571026667195,0.04790585251812814,0.07485041803700915,0.02674644371359512
"Minnesota","Traverse County",3286,0.4920876445526476,0.5079123554473524,0.8962264150943396,0.009433962264150943,0.06664637857577602,0.006086427267194157,0.0006086427267194157,0.05143031040779063,0.055690809494826535,0.047778454047474134,0.051734631771150334,0.07821059038344491,0.04747413268411443
"Minnesota","Wabasha County",21509,0.49718722395276393,0.5028127760472361,0.9689432330652286,0.006787856246222511,0.003672881119531359,0.0066483797480124595,0.000697382491050258,0.03175414942582175,0.05834766841787159,0.0494676646984983,0.0535124831465898,0.07043563159607606,0.026361058161699754
"Minnesota","Wadena County",14177,0.502786203004867,0.49721379699513296,0.9539394794385272,0.011497495944134866,0.009310855611201242,0.004867038160400649,0.00007053678493334273,0.02165479297453622,0.06658672497707555,0.052197220850673624,0.05332580940960711,0.06334203287014178,0.030189743951470692
"Minnesota","Waseca County",19000,0.5132105263157895,0.48678947368421055,0.9432105263157895,0.023105263157894736,0.007842105263157895,0.008578947368421052,0.0007368421052631579,0.06742105263157895,0.06636842105263158,0.058105263157894736,0.055842105263157894,0.061052631578947365,0.023157894736842106
"Minnesota","Washington County",272256,0.5014618594264222,0.4985381405735778,0.8374728196991067,0.05580409614480489,0.005920897978373296,0.07222614010343206,0.0007750058768218148,0.047635313822284905,0.06729328279266572,0.054544252468265164,0.06156705453690644,0.053934532204983544,0.01615758697696286
"Minnesota","Watonwan County",11135,0.49672204759766503,0.503277952402335,0.947283340817243,0.013560844185002245,0.014189492590929501,0.012572968118545127,0.000449034575662326,0.27723394701392007,0.06214638527166592,0.05918275707229457,0.05442299057027391,0.06546924113156713,0.03367759317467445
"Minnesota","Wilkin County",6395,0.4727130570758405,0.5272869429241595,0.9501172791243159,0.00547302580140735,0.020484753713838937,0.005942142298670836,0.0003127443315089914,0.03878029710711493,0.05785770132916341,0.052853792025019546,0.056137607505863954,0.06677091477716966,0.024081313526192336
"Minnesota","Winona County",49630,0.5009268587547854,0.49907314124521457,0.9341124319967762,0.019302841023574453,0.004674591980656861,0.026536369131573645,0.00014104372355430183,0.03219826717711062,0.09010679024783397,0.05732419907314124,0.048841426556518235,0.060910739472093495,0.021297602256699577
"Minnesota","Wright County",144845,0.491546135524181,0.508453864475819,0.9358279540198143,0.022534433359798406,0.004977734819979978,0.015851427387897406,0.000448755566295005,0.034305637060305844,0.0739273015982602,0.05445821395284615,0.06462770547826988,0.045731644171355584,0.012875832786772066
"Minnesota","Yellow Medicine County",9411,0.4941026458399745,0.5058973541600255,0.9295505259802359,0.007969397513547976,0.03772181489746042,0.005844224843268515,0.000637551801083838,0.05121666135373499,0.06428647327595367,0.05259802358941664,0.051322919987248965,0.07257464669004357,0.03889065986611412
"Mississippi","Adams County",28742,0.48048152529399485,0.5195184747060051,0.4391830770301301,0.5365319045299561,0.00643657365527799,0.006366989075220931,0.0002783383202282374,0.09651381253914133,0.05563287175561896,0.0606081692296987,0.059703569688956924,0.06920186486674552,0.02143205065757428
"Mississippi","Alcorn County",34349,0.5107863402136888,0.4892136597863111,0.8468659931875746,0.12739817753064137,0.005182101371218958,0.0062301668170834665,0.0004366939357768785,0.03586712859180762,0.06404844391394218,0.061020699292555824,0.062156103525575705,0.05764359952254797,0.019214533174182653
"Mississippi","Amite County",12637,0.5113555432460236,0.48864445675397644,0.5914378412597927,0.39360607739178605,0.004352298805096146,0.0015826541109440532,0.0001582654110944053,0.017250929809290178,0.053493708949909,0.051436258605681726,0.052306718366700956,0.0833267389412044,0.02832950858589855
"Mississippi","Attala County",17742,0.5202344718746478,0.4797655281253523,0.5411453049261639,0.44002930898433096,0.004339984218239206,0.004903618532296246,0.00022545372562281593,0.023165370307744335,0.06690339307857063,0.05822342464209221,0.053207079246984555,0.06109795964378311,0.021305377071356105
"Mississippi","Benton County",7646,0.507193303688203,0.492806696311797,0.6289563170285116,0.34959455924666494,0.004577556892492807,0.00209259743656814,0.0003923620193565263,0.030473450170023543,0.05950823960240649,0.062123986398116664,0.06199319905833115,0.057808004185194876,0.018441014909756734
"Mississippi","Bolivar County",30308,0.5325656592318859,0.467434340768114,0.3365448066517091,0.6430975320047512,0.0017487132110333905,0.010162333377326119,0.0005609080110861818,0.024185033654480666,0.06760591263032863,0.06094100567506929,0.053649201530948924,0.05780651973076415,0.014682592054902997
"Mississippi","Calhoun County",13018,0.5109847902903671,0.4890152097096328,0.6923490551544016,0.2864495314180366,0.0034567521892763867,0.002074051313565832,0.0003840835765862652,0.06260562298356122,0.06775234290981717,0.0543094177292979,0.061914272545705945,0.0657551083115686,0.024581348901520972
"Mississippi","Carroll County",9879,0.48830853325235346,0.5116914667476465,0.6482437493673449,0.333940682255289,0.0024293956878226543,0.002733070148800486,0.00020244964065188785,0.01700576981475858,0.05405405405405406,0.05142220872557951,0.05931774471100314,0.07723453790869521,0.026723352566049196
"Mississippi","Chickasaw County",17011,0.5068485097877844,0.4931514902122156,0.5260713655869731,0.44729880665451766,0.004350126388807243,0.004761624830991711,0.0005290694256657457,0.05302451355005584,0.0631944036211863,0.06578096525777438,0.052436658632649465,0.05802128034801011,0.01992828170007642
"Mississippi","Choctaw County",8106,0.5090056748087837,0.4909943251912164,0.6843079200592154,0.2924993831729583,0.0025906735751295338,0.005057981741919566,0.0003700962250185048,0.018134715025906734,0.05785837651122625,0.05477424130273871,0.05798174191956575,0.06563039723661486,0.02442635085122132
"Mississippi","Claiborne County",8908,0.5270543331836551,0.47294566681634487,0.11450381679389313,0.864279299506062,0.0025819488100583747,0.007858105074090705,0.000449034575662326,0.017624607094746295,0.10529860799281544,0.05680287382128424,0.043780871127076786,0.05949708127525819,0.018410417602155366
"Mississippi","Clarke County",15421,0.5270086246028144,0.47299137539718566,0.6426301796251864,0.34277932689190066,0.004733804552233966,0.0022696323195642307,0.00006484663770183515,0.013099020815770702,0.05875105375786265,0.05972375332339018,0.05628688152519292,0.06828350950003242,0.019843071136761557
